Label_0,Label,Frequency,Effective_1
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_Second_Deuce_One_Lost_thru_Mistake_FH,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_Second_Deuce_One_Won_thru_Winner_FH,2,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_Second_Deuce_Two_Rally_BH,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Adv_One_Won_thru_Winner_Serve,5,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Adv_Two_Lost_thru_Mistake_BH,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Deuce_One_Won_thru_Winner_Serve,3,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Deuce_Two_Lost_thru_Mistake_FH,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Deuce_Two_Lost_thru_Mistake_Slice,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Deuce_Two_Rally_BH,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Deuce_Two_Rally_FH,2,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_Second_Adv_One_Lost_thru_Mistake_Serve,2,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_Second_Adv_Two_Lost_thru_Mistake_FH,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_Second_Deuce_Two_Rally_FH,2,
RallyOutcomes_FromHowStart,First_Return_Lost,5,
RallyOutcomes_FromHowStart,First_Return_Won,7,
RallyOutcomes_FromHowStart,Second_Return_Lost,1,
RallyOutcomes_FromHowStart,First_Serve_Lost,1,
RallyOutcomes_FromHowStart,First_Serve_Won,2,
RallyOutcomes_FromHowStart,Second_Serve_Lost,1,
RallyOutcomes_FromHowStart,Second_Serve_Won,1,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_First_Adv_Lost,2,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_First_Adv_Rally,6,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_First_Adv_Won,7,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_First_Deuce_Lost,4,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_First_Deuce_Rally,6,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_First_Deuce_Won,4,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_Second_Adv_Won,2,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_Second_Deuce_Lost,1,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_Second_Deuce_Rally,1,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_Second_Deuce_Won,2,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_First_Adv_Lost,1,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_First_Adv_Won,5,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_First_Deuce_Lost,2,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_First_Deuce_Rally,3,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_First_Deuce_Won,3,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_Second_Adv_Lost,3,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_Second_Deuce_Rally,2,
Start_SplitBy_Serve_Type_Origin_OutCome,Return_First_Adv_Lost_thru_Mistake,2,
Start_SplitBy_Serve_Type_Origin_OutCome,Return_First_Adv_Rally,6,
Start_SplitBy_Serve_Type_Origin_OutCome,Return_First_Adv_Won_thru_Winner,7,
Start_SplitBy_Serve_Type_Origin_OutCome,Return_First_Deuce_Lost_thru_Mistake,4,
Start_SplitBy_Serve_Type_Origin_OutCome,Return_First_Deuce_Rally,6,
Start_SplitBy_Serve_Type_Origin_OutCome,Return_First_Deuce_Won_thru_Winner,4,
Start_SplitBy_Serve_Type_Origin_OutCome,Return_Second_Adv_Won_thru_Winner,2,
Start_SplitBy_Serve_Type_Origin_OutCome,Return_Second_Deuce_Lost_thru_Mistake,1,
Start_SplitBy_Serve_Type_Origin_OutCome,Return_Second_Deuce_Rally,1,
Start_SplitBy_Serve_Type_Origin_OutCome,Return_Second_Deuce_Won_thru_Winner,2,
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_First_Adv_Lost_thru_Mistake,1,
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_First_Adv_Won_thru_Winner,5,
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_First_Deuce_Lost_thru_Mistake,2,
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_First_Deuce_Rally,3,
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_First_Deuce_Won_thru_Winner,3,
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_Second_Adv_Lost_thru_Mistake,3,
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_Second_Deuce_Rally,2,
FirstServes_by_ServeFrom_Freq,Serve_Adv,6,
FirstServes_by_ServeFrom_Freq,Serve_Deuce,8,
FirstServes_by_ServeFrom_Freq,Serve_Total,14,
TotalServes_by_ServeFrom_Freq,Serve_Adv,9,
TotalServes_by_ServeFrom_Freq,Serve_Deuce,10,
TotalServes_by_ServeFrom_Freq,Serve_Total,19,
TotalServes_by_CriticalHL,Serve_Critical,7,
TotalServes_by_CriticalHL,Serve_NonCritical,12,
FirstServes_by_Critical_lv2,Serve_Crit_Breakball,1,
FirstServes_by_Critical_lv2,Serve_Crit_NonBreak,3,
FirstServes_by_CriticalHL,Serve_Critical,4,
FirstServes_by_CriticalHL,Serve_NonCritical,10,
FirstServes_by_CriticalHL_Origin,Serve_Critical_Adv,1,
FirstServes_by_CriticalHL_Origin,Serve_NonCritical_Adv,5,
FirstServes_by_CriticalHL_Origin,Serve_Critical_Deuce,3,
FirstServes_by_CriticalHL_Origin,Serve_NonCritical_Deuce,5,
SecondServes_by_CriticalHL,Serve_Critical,3,
SecondServes_by_CriticalHL,Serve_NonCritical,2,
SecondServes_by_CriticalHL_Origin,Serve_Critical_Adv,1,
SecondServes_by_CriticalHL_Origin,Serve_NonCritical_Adv,2,
SecondServes_by_CriticalHL_Origin,Serve_Critical_Deuce,2,
FirstServes_by_CriticalHL_OutcomeGen,Serve_Critical_Lost,1,
FirstServes_by_CriticalHL_OutcomeGen,Serve_Critical_Rally,2,
FirstServes_by_CriticalHL_OutcomeGen,Serve_Critical_Won,1,
FirstServes_by_CriticalHL_OutcomeGen,Serve_NonCritical_Lost,2,
FirstServes_by_CriticalHL_OutcomeGen,Serve_NonCritical_Rally,1,
FirstServes_by_CriticalHL_OutcomeGen,Serve_NonCritical_Won,7,
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_Critical_Adv_Won,1,
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_NonCritical_Adv_Lost,1,
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_NonCritical_Adv_Won,4,
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_Critical_Deuce_Lost,1,
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_Critical_Deuce_Rally,2,
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_NonCritical_Deuce_Lost,1,
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_NonCritical_Deuce_Rally,1,
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_NonCritical_Deuce_Won,3,
SecondServes_by_CriticalHL_OutcomeGen,Serve_Critical_Lost,1,
SecondServes_by_CriticalHL_OutcomeGen,Serve_Critical_Rally,2,
SecondServes_by_CriticalHL_OutcomeGen,Serve_NonCritical_Lost,2,
SecondServes_by_CriticalHL_Origin_OutcomeGen,Serve_Critical_Adv_Lost,1,
SecondServes_by_CriticalHL_Origin_OutcomeGen,Serve_NonCritical_Adv_Lost,2,
SecondServes_by_CriticalHL_Origin_OutcomeGen,Serve_Critical_Deuce_Rally,2,
TotalServes_by_Critical_lv2,Serve_Crit_Breakball,2,
TotalServes_by_Critical_lv2,Serve_Crit_NonBreak,5,
FirstServes_by_Critical_lv2_Origin,Serve_Crit_Breakball_Adv,1,
FirstServes_by_Critical_lv2_Origin,Serve_Crit_NonBreak_Deuce,3,
SecondServes_by_Critical_lv2,Serve_Crit_Breakball,1,
SecondServes_by_Critical_lv2,Serve_Crit_NonBreak,2,
SecondServes_by_Critical_lv2_Origin,Serve_Crit_NonBreak_Adv,1,
SecondServes_by_Critical_lv2_Origin,Serve_Crit_Breakball_Deuce,1,
SecondServes_by_Critical_lv2_Origin,Serve_Crit_NonBreak_Deuce,1,
FirstServes_by_Critical_lv2_OutcomeGen,Serve_Crit_Breakball_Won,1,
FirstServes_by_Critical_lv2_OutcomeGen,Serve_Crit_NonBreak_Lost,1,
FirstServes_by_Critical_lv2_OutcomeGen,Serve_Crit_NonBreak_Rally,2,
FirstServes_by_Critical_lv2_Origin_OutcomeGen,Serve_Crit_Breakball_Adv_Won,1,
FirstServes_by_Critical_lv2_Origin_OutcomeGen,Serve_Crit_NonBreak_Deuce_Lost,1,
FirstServes_by_Critical_lv2_Origin_OutcomeGen,Serve_Crit_NonBreak_Deuce_Rally,2,
SecondServes_by_Critical_lv2_OutcomeGen,Serve_Crit_Breakball_Rally,1,
SecondServes_by_Critical_lv2_OutcomeGen,Serve_Crit_NonBreak_Lost,1,
SecondServes_by_Critical_lv2_OutcomeGen,Serve_Crit_NonBreak_Rally,1,
SecondServes_by_Critical_lv2_Origin_OutcomeGen,Serve_Crit_NonBreak_Adv_Lost,1,
SecondServes_by_Critical_lv2_Origin_OutcomeGen,Serve_Crit_Breakball_Deuce_Rally,1,
SecondServes_by_Critical_lv2_Origin_OutcomeGen,Serve_Crit_NonBreak_Deuce_Rally,1,
TotalServesReturnHit_by_ServeFrom_Freq,Return_Adv,17,
TotalServesReturnHit_by_ServeFrom_Freq,Return_Deuce,18,
TotalServesReturnHit_by_ServeFrom_Freq,Return_Total,35,
FirstServesReturnHit_by_ServeFrom_Freq,Return_Adv,15,
FirstServesReturnHit_by_ServeFrom_Freq,Return_Deuce,14,
FirstServesReturnHit_by_ServeFrom_Freq,Return_Total,29,
SecondServesReturnHit_by_ServeFrom_Freq,Return_Adv,2,
SecondServesReturnHit_by_ServeFrom_Freq,Return_Deuce,4,
SecondServesReturnHit_by_ServeFrom_Freq,Return_Total,6,
TotalServesReturnMade_by_ServeFrom_Freq,Return_Adv,16,
TotalServesReturnMade_by_ServeFrom_Freq,Return_Deuce,14,
TotalServesReturnMade_by_ServeFrom_Freq,Return_Total,30,
FirstServesReturnMade_by_ServeFrom_Freq,Return_Adv,14,
FirstServesReturnMade_by_ServeFrom_Freq,Return_Deuce,11,
FirstServesReturnMade_by_ServeFrom_Freq,Return_Total,25,
SecondServesReturnMade_by_ServeFrom_Freq,Return_Adv,2,
SecondServesReturnMade_by_ServeFrom_Freq,Return_Deuce,3,
SecondServesReturnMade_by_ServeFrom_Freq,Return_Total,5,
TotalReturns_by_CriticalHL,Return_Critical,19,
TotalReturns_by_CriticalHL,Return_NonCritical,16,
FirstServeReturn_by_CriticalHL,Return_Critical,16,
FirstServeReturn_by_CriticalHL,Return_NonCritical,13,
FirstServeReturnMADE_by_CriticalHL,Return_Critical,12,
FirstServeReturnMADE_by_CriticalHL,Return_NonCritical,13,
FirstServeReturn_by_CriticalHL_Origin,Return_Critical_Adv,7,
FirstServeReturn_by_CriticalHL_Origin,Return_NonCritical_Adv,8,
FirstServeReturn_by_CriticalHL_Origin,Return_Critical_Deuce,9,
FirstServeReturn_by_CriticalHL_Origin,Return_NonCritical_Deuce,5,
SecondServeReturn_by_CriticalHL,Return_Critical,3,
SecondServeReturn_by_CriticalHL,Return_NonCritical,3,
SecondServeReturnMADE_by_CriticalHL,Return_Critical,2,
SecondServeReturnMADE_by_CriticalHL,Return_NonCritical,3,
SecondServeReturn_by_CriticalHL_Origin,Return_NonCritical_Adv,2,
SecondServeReturn_by_CriticalHL_Origin,Return_Critical_Deuce,3,
SecondServeReturn_by_CriticalHL_Origin,Return_NonCritical_Deuce,1,
FirstServeReturn_by_CriticalHL_OutcomeGen,Return_Critical_Lost,6,
FirstServeReturn_by_CriticalHL_OutcomeGen,Return_Critical_Rally,6,
FirstServeReturn_by_CriticalHL_OutcomeGen,Return_Critical_Won,4,
FirstServeReturn_by_CriticalHL_OutcomeGen,Return_NonCritical_Rally,6,
FirstServeReturn_by_CriticalHL_OutcomeGen,Return_NonCritical_Won,7,
FirstServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_Critical_Adv_Lost,2,
FirstServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_Critical_Adv_Rally,3,
FirstServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_Critical_Adv_Won,2,
FirstServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_NonCritical_Adv_Rally,3,
FirstServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_NonCritical_Adv_Won,5,
FirstServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_Critical_Deuce_Lost,4,
FirstServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_Critical_Deuce_Rally,3,
FirstServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_Critical_Deuce_Won,2,
FirstServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_NonCritical_Deuce_Rally,3,
FirstServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_NonCritical_Deuce_Won,2,
SecondServeReturn_by_CriticalHL_OutcomeGen,Return_Critical_Lost,1,
SecondServeReturn_by_CriticalHL_OutcomeGen,Return_Critical_Rally,1,
SecondServeReturn_by_CriticalHL_OutcomeGen,Return_Critical_Won,1,
SecondServeReturn_by_CriticalHL_OutcomeGen,Return_NonCritical_Won,3,
SecondServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_NonCritical_Adv_Won,2,
SecondServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_Critical_Deuce_Lost,1,
SecondServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_Critical_Deuce_Rally,1,
SecondServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_Critical_Deuce_Won,1,
SecondServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_NonCritical_Deuce_Won,1,
TotalReturns_by_Critical_lv2,Return_Crit_Breakball,4,
TotalReturns_by_Critical_lv2,Return_Crit_NonBreak,15,
FirstServeReturns_by_Critical_lv2,Return_Crit_Breakball,4,
FirstServeReturns_by_Critical_lv2,Return_Crit_NonBreak,12,
FirstServeReturn_by_Critical_lv2_Origin,Return_Crit_Breakball_Adv,4,
FirstServeReturn_by_Critical_lv2_Origin,Return_Crit_NonBreak_Adv,3,
FirstServeReturn_by_Critical_lv2_Origin,Return_Crit_NonBreak_Deuce,9,
SecondServeReturn_by_Critical_lv2,Return_Crit_NonBreak,3,
SecondServeReturn_by_Critical_lv2_Origin,Return_Crit_NonBreak_Deuce,3,
FirstServeReturn_by_Critical_lv2_OutcomeGen,Return_Crit_Breakball_Lost,1,
FirstServeReturn_by_Critical_lv2_OutcomeGen,Return_Crit_Breakball_Rally,1,
FirstServeReturn_by_Critical_lv2_OutcomeGen,Return_Crit_Breakball_Won,2,
FirstServeReturn_by_Critical_lv2_OutcomeGen,Return_Crit_NonBreak_Lost,5,
FirstServeReturn_by_Critical_lv2_OutcomeGen,Return_Crit_NonBreak_Rally,5,
FirstServeReturn_by_Critical_lv2_OutcomeGen,Return_Crit_NonBreak_Won,2,
FirstServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_Breakball_Adv_Lost,1,
FirstServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_Breakball_Adv_Rally,1,
FirstServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_Breakball_Adv_Won,2,
FirstServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_NonBreak_Adv_Lost,1,
FirstServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_NonBreak_Adv_Rally,2,
FirstServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_NonBreak_Deuce_Lost,4,
FirstServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_NonBreak_Deuce_Rally,3,
FirstServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_NonBreak_Deuce_Won,2,
SecondServeReturn_by_Critical_lv2_OutcomeGen,Return_Crit_NonBreak_Lost,1,
SecondServeReturn_by_Critical_lv2_OutcomeGen,Return_Crit_NonBreak_Rally,1,
SecondServeReturn_by_Critical_lv2_OutcomeGen,Return_Crit_NonBreak_Won,1,
SecondServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_NonBreak_Deuce_Lost,1,
SecondServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_NonBreak_Deuce_Rally,1,
SecondServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_NonBreak_Deuce_Won,1,
ReturnShot,Count_FH,22,
ReturnShot,Count_BH,13,
ReturnShot_First,Count_FH,17,
ReturnShot_First,Count_BH,12,
ReturnShot_Second,Count_FH,5,
ReturnShot_Second,Count_BH,1,
RallyLen_Breakdown,RallyLen_Rally_3to4_shots_Lost,7,
RallyLen_Breakdown,RallyLen_Rally_3to4_shots_Won,7,
RallyLen_Breakdown,RallyLen_Rally_over4_shots_Lost,1,
RallyLen_Breakdown,RallyLen_Rally_over4_shots_Won,3,
RallyLen_Breakdown,RallyLen_Return_Lost,7,
RallyLen_Breakdown,RallyLen_Return_Won,15,
RallyLen_Breakdown,RallyLen_Serve_Lost,6,
RallyLen_Breakdown,RallyLen_Serve_Won,8,
AverageRally_Length,CountandSum_Return,35,77.0
AverageRally_Length,CountandSum_Serve,19,34.0
ShotBreakdown_Frequency,Return_Freq,35,
ShotBreakdown_Frequency,FH_Freq,30,
ShotBreakdown_Frequency,Serve_Freq,19,
ShotBreakdown_Frequency,BH_Freq,19,
ShotBreakdown_Frequency,Slice_Freq,7,
ShotBreakdown_Frequency,Volley_Freq,1,
ServeReturn_ShotEff,TotalReturn_BH,13,50.0
ServeReturn_ShotEff,TotalReturn_FH,22,111.0
ServeReturn_ShotEff,TotalServe_BH,2,-10.0
ServeReturn_ShotEff,TotalServe_FH,6,-10.0
ServeReturn_ShotEff,TotalServe_Serve,10,90.0
ServeReturn_ShotEff,TotalServe_Slice,1,-10.0
ServeReturn_ShotEff,FirstReturn_BH,12,35.0
ServeReturn_ShotEff,FirstReturn_FH,17,75.0
ServeReturn_ShotEff,FirstServe_BH,2,-10.0
ServeReturn_ShotEff,FirstServe_FH,3,-10.0
ServeReturn_ShotEff,FirstServe_Serve,8,120.0
ServeReturn_ShotEff,FirstServe_Slice,1,-10.0
ServeReturn_ShotEff,SecondReturn_BH,1,15.0
ServeReturn_ShotEff,SecondReturn_FH,5,36.0
ServeReturn_ShotEff,SecondServe_FH,3,0.0
ServeReturn_ShotEff,SecondServe_Serve,2,-30.0
HRTimeSpentInZone,Hard Effort 80-90%,1141,
HRTimeSpentInZone,Light Effort 60-70%,10,
HRTimeSpentInZone,Max Effort 90%+,482,
HRTimeSpentInZone,Moderate Effort 70-80%,361,
HRTimeSpentInZone,Very Light <60%,9,
Wins_byHRZone_Freq,Hard Effort 80-90%_Won,17,
Wins_byHRZone_Freq,Max Effort 90%+_Won,8,
Wins_byHRZone_Freq,Moderate Effort 70-80%_Won,8,
Mistakes_byHRZone_Freq,Hard Effort 80-90%_Lost_thru_Mistake,14,
Mistakes_byHRZone_Freq,Max Effort 90%+_Lost_thru_Mistake,5,
Mistakes_byHRZone_Freq,Moderate Effort 70-80%_Lost_thru_Mistake,2,
TotalPts_byHRZone_Freq,Hard Effort 80-90%_TotalPts,31,
TotalPts_byHRZone_Freq,Max Effort 90%+_TotalPts,13,
TotalPts_byHRZone_Freq,Moderate Effort 70-80%_TotalPts,10,
Missing,NoSensor,0,0.0
Missing,NoShots,0,0.0
age,43,0,0.0
gender,MALE,0,0.0
rating_lev,14.5,0,0.0
rating_typ,GERMANY,0,0.0
matchResult,WIN,0,0.0
matchLevel,SIMILAR,0,0.0
matchSurface,HARDCOURT,0,0.0
matchType,TRAINING,0,0.0
